Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	false	false	Homo sapiens	Apolipoprotein E	1:Experimental evidence at protein level	70.35	1.0000	0.9990	0.00000000000000	22	22	22	28	28	28	     0	     0	     0			
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	false	false	Homo sapiens	Apolipoprotein A-II	1:Experimental evidence at protein level	64.00	1.0000	0.9990	0.00000000000000	6	6	6	7	7	7	     0	     0	     0	3C(57.0214)		
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	false	false	Homo sapiens	Apolipoprotein C-I	1:Experimental evidence at protein level	26.51	1.0000	0.9969	0.00000000000000	4	4	4	6	6	6	     0	     0	     0			
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	false	false	Homo sapiens	Apolipoprotein C-II	1:Experimental evidence at protein level	52.48	1.0000	0.9990	0.00000000000000	5	5	5	6	6	6	     0	     0	     0	5M(15.9949)		
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	false	false	Homo sapiens	Apolipoprotein C-III	1:Experimental evidence at protein level	34.34	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	false	false	Homo sapiens	Fibrinogen alpha chain	1:Experimental evidence at protein level	49.65	1.0000	0.9990	0.00000000000000	39	39	39	63	63	63	     0	     0	     0	10M(15.9949), 11C(57.0214), 1M(15.9949), 5M(15.9949), 8M(15.9949), 9M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	false	false	Homo sapiens	Fibrinogen beta chain	1:Experimental evidence at protein level	64.77	1.0000	0.9990	0.00000000000000	31	31	31	55	55	55	     0	     0	     0	10M(15.9949), 11M(15.9949), 12C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 3C(57.0214), 5M(15.9949), 7C(57.0214), 7M(15.9949), 8M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	false	false	Homo sapiens	Fibrinogen gamma chain	1:Experimental evidence at protein level	64.68	1.0000	0.9990	0.00000000000000	27	26	27	42	40	42	     0	     0	     0	12C(57.0214), 16M(15.9949), 1C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 8C(57.0214), 8M(15.9949), 9C(57.0214)		
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	false	false	Homo sapiens	Serum amyloid P-component	1:Experimental evidence at protein level	31.84	1.0000	0.9989	0.00000000000000	7	7	7	8	8	8	     0	     0	     0			
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	false	false	Homo sapiens	Complement C1q subcomponent subunit A	1:Experimental evidence at protein level	24.90	1.0000	0.9988	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	false	false	Homo sapiens	Complement C1q subcomponent subunit B	1:Experimental evidence at protein level	29.64	1.0000	0.9989	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	false	false	Homo sapiens	Complement C1q subcomponent subunit C	1:Experimental evidence at protein level	21.22	1.0000	0.9986	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	false	false	Homo sapiens	Complement component C9	1:Experimental evidence at protein level	23.08	1.0000	0.9988	0.00000000000000	10	10	10	12	12	12	     0	     0	     0	6C(57.0214)		
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	false	false	Homo sapiens	Beta-2-glycoprotein 1	1:Experimental evidence at protein level	35.36	1.0000	0.9983	0.00000000000000	10	10	10	13	13	13	     0	     0	     0	13C(57.0214), 19C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 9C(57.0214)		
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	false	false	Homo sapiens	Leucine-rich alpha-2-glycoprotein	1:Experimental evidence at protein level	39.77	1.0000	0.9990	0.00000000000000	10	10	10	10	10	10	     0	     0	     0			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	false	false	Homo sapiens	Fibronectin	1:Experimental evidence at protein level	34.19	1.0000	0.9990	0.00000000000000	62	62	62	76	76	76	     0	     0	     0	2C(57.0214), 3C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	false	false	Homo sapiens	Retinol-binding protein 4	1:Experimental evidence at protein level	37.31	1.0000	0.9966	0.00000000000000	6	6	6	6	6	6	     0	     0	     0	7C(57.0214), 8C(57.0214)		
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	false	false	Homo sapiens	Protein AMBP	1:Experimental evidence at protein level	23.01	1.0000	0.9988	0.00000000000000	6	6	6	9	9	9	     0	     0	     0	3C(57.0214), 5C(57.0214)		
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	false	false	Homo sapiens	Alpha-1-acid glycoprotein 1	1:Experimental evidence at protein level	44.28	1.0000	0.9990	0.00000000000000	8	5	8	14	11	14	     0	     0	     0	12C(57.0214), 3M(15.9949)		
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	false	false	Homo sapiens	Alpha-2-HS-glycoprotein	1:Experimental evidence at protein level	36.24	1.0000	0.9990	0.00000000000000	8	8	8	12	12	12	     0	     0	     0	1C(57.0214), 21C(57.0214), 4C(57.0214), 4M(15.9949), 8C(57.0214)		
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	false	false	Homo sapiens	Transthyretin	1:Experimental evidence at protein level	63.95	1.0000	0.9990	0.00000000000000	5	5	5	7	7	7	     0	     0	     0			
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	false	false	Homo sapiens	Albumin	1:Experimental evidence at protein level	81.44	1.0000	0.9990	0.00000000000000	63	59	63	112	105	112	     0	     0	     0	10C(57.0214), 11C(57.0214), 12C(57.0214), 12M(15.9949), 13C(57.0214), 14C(57.0214), 16C(57.0214), 17C(57.0214), 17M(15.9949), 1C(57.0214), 1M(15.9949), 21C(57.0214), 2C(57.0214), 2M(15.9949), 3C(57.0214), 3M(15.9949), 4C(57.0214), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 8C(57.0214), 9C(57.0214), 9M(15.9949)		
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	false	false	Homo sapiens	Vitamin D-binding protein	1:Experimental evidence at protein level	53.38	1.0000	0.9990	0.00000000000000	24	24	24	30	30	30	     0	     0	     0	18C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 8C(57.0214)		
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	false	false	Homo sapiens	Serotransferrin	1:Experimental evidence at protein level	67.05	1.0000	0.9990	0.00000000000000	46	46	46	76	76	76	     0	     0	     0	10C(57.0214), 12C(57.0214), 13C(57.0214), 1C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 3C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 8M(15.9949), 9C(57.0214), 9M(15.9949)		
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	false	false	Homo sapiens	Hemopexin	1:Experimental evidence at protein level	54.11	1.0000	0.9990	0.00000000000000	20	20	20	29	29	29	     0	     0	     0	11M(15.9949), 19C(57.0214), 1C(57.0214), 3C(57.0214), 6C(57.0214)		
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	false	false	Homo sapiens	Plasma kallikrein	1:Experimental evidence at protein level	16.77	1.0000	0.9985	0.00000000000000	11	11	11	13	13	13	     0	     0	     0			
sp|P04003|C4BPA_HUMAN	P04003	C4BPA_HUMAN	C4BPA	597	false	false	Homo sapiens	C4b-binding protein alpha chain	1:Experimental evidence at protein level	23.79	1.0000	0.9989	0.00000000000000	13	13	13	17	17	17	     0	     0	     0	11C(57.0214), 3C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	false	false	Homo sapiens	Vitronectin	1:Experimental evidence at protein level	29.50	1.0000	0.9990	0.00000000000000	13	13	13	19	19	19	     0	     0	     0	13M(15.9949), 1C(57.0214), 4C(57.0214), 9C(57.0214)		
sp|P04114|APOB_HUMAN	P04114	APOB_HUMAN	APOB	4563	false	false	Homo sapiens	Apolipoprotein B-100	1:Experimental evidence at protein level	56.65	1.0000	0.9990	0.00000000000000	214	214	214	282	282	282	     0	     0	     0	12C(57.0214), 16C(57.0214), 17M(15.9949), 1C(57.0214), 30M(15.9949), 3M(15.9949), 5M(15.9949), 7C(57.0214), 7M(15.9949), 9C(57.0214)		
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	false	false	Homo sapiens	Histidine-rich glycoprotein	1:Experimental evidence at protein level	34.10	1.0000	0.9990	0.00000000000000	14	14	14	19	19	19	     0	     0	     0	10C(57.0214), 18C(57.0214)		
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	false	false	Homo sapiens	Alpha-1B-glycoprotein	1:Experimental evidence at protein level	41.21	1.0000	0.9990	0.00000000000000	14	14	14	20	20	20	     0	     0	     0	18C(57.0214), 1C(57.0214), 5C(57.0214)		
sp|P04275|VWF_HUMAN	P04275	VWF_HUMAN	VWF	2813	false	false	Homo sapiens	von Willebrand factor	1:Experimental evidence at protein level	4.73	1.0000	0.9981	0.00000000000000	11	11	11	12	12	12	     0	     0	     0			
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	false	false	Homo sapiens	Apolipoprotein D	1:Experimental evidence at protein level	34.39	1.0000	0.9977	0.00000000000000	6	6	6	9	9	9	     0	     0	     0	1C(57.0214), 9C(57.0214)		
sp|P05154|IPSP_HUMAN	P05154	IPSP_HUMAN	SERPINA5	406	false	false	Homo sapiens	Plasma serine protease inhibitor	1:Experimental evidence at protein level	20.44	1.0000	0.9953	0.00000000000000	8	8	8	9	9	9	     0	     0	     0			
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	false	false	Homo sapiens	Plasma protease C1 inhibitor	1:Experimental evidence at protein level	35.80	1.0000	0.9990	0.00000000000000	18	18	18	27	27	27	     0	     0	     0	11M(15.9949), 4C(57.0214), 5M(15.9949)		
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	false	false	Homo sapiens	Complement factor I	1:Experimental evidence at protein level	16.64	1.0000	0.9988	0.00000000000000	10	10	10	11	11	11	     0	     0	     0			
sp|P05160|F13B_HUMAN	P05160	F13B_HUMAN	F13B	661	false	false	Homo sapiens	Coagulation factor XIII B chain	1:Experimental evidence at protein level	9.08	1.0000	0.9967	0.00000000000000	5	5	5	6	6	6	     0	     0	     0	11C(57.0214)		
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	false	false	Homo sapiens	Tetranectin	1:Experimental evidence at protein level	18.32	1.0000	0.9987	0.00000000000000	3	3	3	4	4	4	     0	     0	     0	9C(57.0214)		
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	false	false	Homo sapiens	Thyroxine-binding globulin	1:Experimental evidence at protein level	35.18	1.0000	0.9989	0.00000000000000	10	10	10	13	13	13	     0	     0	     0	1M(15.9949)		
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	false	false	Homo sapiens	Heparin cofactor 2	1:Experimental evidence at protein level	38.08	1.0000	0.9989	0.00000000000000	17	17	17	19	19	19	     0	     0	     0			
sp|P06276|CHLE_HUMAN	P06276	CHLE_HUMAN	BCHE	602	false	false	Homo sapiens	Cholinesterase	1:Experimental evidence at protein level	15.78	1.0000	0.9929	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	false	false	Homo sapiens	Immunoglobulin kappa variable 4-1	1:Experimental evidence at protein level	29.75	1.0000	0.9935	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	IGHV4-34	123	false	false	Homo sapiens	Immunoglobulin heavy variable 4-34	1:Experimental evidence at protein level	37.40	1.0000	0.9986	0.00000000000000	3	1	3	3	1	3	     0	     0	     0	14C(57.0214)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	false	false	Homo sapiens	Gelsolin	1:Experimental evidence at protein level	49.23	1.0000	0.9990	0.00000000000000	32	32	32	37	37	37	     0	     0	     0	4C(57.0214)		
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	false	false	Homo sapiens	Complement C2	1:Experimental evidence at protein level	25.40	1.0000	0.9986	0.00000000000000	17	17	17	18	18	18	     0	     0	     0			
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	false	false	Homo sapiens	Apolipoprotein A-IV	1:Experimental evidence at protein level	73.99	1.0000	0.9990	0.00000000000000	28	28	28	43	43	43	     0	     0	     0	6M(15.9949)		
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	false	false	Homo sapiens	Vitamin K-dependent protein S	1:Experimental evidence at protein level	16.72	1.0000	0.9983	0.00000000000000	9	9	9	11	11	11	     0	     0	     0			
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	false	false	Homo sapiens	Complement component C8 alpha chain	1:Experimental evidence at protein level	14.55	1.0000	0.9985	0.00000000000000	7	7	7	8	8	8	     0	     0	     0	12C(57.0214), 8C(57.0214)		
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	false	false	Homo sapiens	Complement component C8 beta chain	1:Experimental evidence at protein level	26.23	1.0000	0.9990	0.00000000000000	13	13	13	16	16	16	     0	     0	     0			
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	false	false	Homo sapiens	Complement component C8 gamma chain	1:Experimental evidence at protein level	35.64	1.0000	0.9988	0.00000000000000	5	5	5	6	6	6	     0	     0	     0			
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	false	false	Homo sapiens	Corticosteroid-binding globulin	1:Experimental evidence at protein level	37.28	1.0000	0.9989	0.00000000000000	10	10	10	16	16	16	     0	     0	     0	10M(15.9949)		
