Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	false	false	Homo sapiens	Alpha-1-antichymotrypsin	1:Experimental evidence at protein level	58.87	1.0000	0.9990	0.00000000000000	21	21	21	38	38	38	     0	     0	     0	1M(15.9949), 3M(15.9949), 6C(57.0214), 7M(15.9949)		
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	false	false	Homo sapiens	Angiotensinogen	1:Experimental evidence at protein level	32.14	1.0000	0.9990	0.00000000000000	12	12	12	19	19	19	     0	     0	     0			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	false	false	Homo sapiens	Alpha-2-macroglobulin	1:Experimental evidence at protein level	63.03	1.0000	0.9990	0.00000000000000	70	62	70	103	90	103	     0	     0	     0	10C(57.0214), 11C(57.0214), 11M(15.9949), 15C(57.0214), 19C(57.0214), 1M(15.9949), 23C(57.0214), 2C(57.0214), 2M(15.9949), 3C(57.0214), 4M(15.9949), 5C(57.0214), 5M(15.9949), 6C(57.0214), 8M(15.9949), 9C(57.0214), 9M(15.9949)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	false	false	Homo sapiens	Complement C3	1:Experimental evidence at protein level	74.80	1.0000	0.9990	0.00000000000000	107	107	107	165	165	165	     0	     0	     0	10C(57.0214), 10M(15.9949), 11C(57.0214), 11M(15.9949), 12C(57.0214), 12M(15.9949), 13C(57.0214), 15M(15.9949), 16M(15.9949), 18M(15.9949), 25M(15.9949), 2C(57.0214), 2M(15.9949), 3C(57.0214), 3M(15.9949), 4C(57.0214), 5C(57.0214), 7M(15.9949), 8C(57.0214), 8M(15.9949)		
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	false	false	Homo sapiens	Complement C5	1:Experimental evidence at protein level	35.44	1.0000	0.9990	0.00000000000000	46	46	46	55	55	55	     0	     0	     0	6M(15.9949)		
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	false	false	Homo sapiens	Kininogen-1	1:Experimental evidence at protein level	32.14	1.0000	0.9990	0.00000000000000	17	17	17	17	17	17	     0	     0	     0	10C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 7C(57.0214), 8C(57.0214)		
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	false	false	Homo sapiens	Immunoglobulin J chain	1:Experimental evidence at protein level	23.27	1.0000	0.9984	0.00000000000000	4	4	4	5	5	5	     0	     0	     0	9C(57.0214)		
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1D-33	1:Experimental evidence at protein level	13.68	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-39	1:Experimental evidence at protein level	31.62	1.0000	0.9990	0.00000000000000	3	0	3	4	0	4	     0	     0	     0			sp|P04432|KVD39_HUMAN
sp|P01599|KV117_HUMAN	P01599	KV117_HUMAN	IGKV1-17	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-17	1:Experimental evidence at protein level	23.08	1.0000	0.9944	0.00000000000000	2	1	2	3	1	3	     0	     0	     0			
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3-20	1:Experimental evidence at protein level	46.55	1.0000	0.9990	0.00000000000000	5	3	5	6	3	6	     0	     0	     0			
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	false	false	Homo sapiens	Polymeric immunoglobulin receptor	1:Experimental evidence at protein level	18.59	1.0000	0.9990	0.00000000000000	11	11	11	11	11	11	     0	     0	     0	1C(57.0214), 3C(57.0214), 7C(57.0214)		
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	false	false	Homo sapiens	Immunoglobulin kappa constant	1:Experimental evidence at protein level	86.92	1.0000	0.9990	0.00000000000000	7	7	7	13	13	13	     0	     0	     0	4C(57.0214), 7C(57.0214), 8C(57.0214)		
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	false	false	Homo sapiens	Immunoglobulin heavy constant gamma 1	1:Experimental evidence at protein level	55.14	1.0000	0.9990	0.00000000000000	17	8	17	27	12	27	     0	     0	     0	11C(57.0214), 12M(15.9949), 4C(57.0214), 4M(15.9949), 6C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	false	false	Homo sapiens	Immunoglobulin heavy constant gamma 2	1:Experimental evidence at protein level	39.75	1.0000	0.9990	0.00000000000000	13	6	7	22	8	10	     0	     0	     0	11C(57.0214), 5M(15.9949)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	false	false	Homo sapiens	Immunoglobulin heavy constant gamma 3	1:Experimental evidence at protein level	45.74	1.0000	0.9990	0.00000000000000	16	7	9	28	12	17	     0	     0	     0	10C(57.0214), 13C(57.0214), 14M(15.9949), 1C(57.0214), 2C(57.0214), 6C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	false	false	Homo sapiens	Immunoglobulin heavy constant gamma 4	1:Experimental evidence at protein level	47.98	1.0000	0.9990	0.00000000000000	13	6	6	21	9	9	     0	     0	     0	12M(15.9949), 14M(15.9949), 4C(57.0214), 5C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	false	false	Homo sapiens	Immunoglobulin heavy constant mu	1:Experimental evidence at protein level	40.93	1.0000	0.9990	0.00000000000000	17	17	17	27	27	27	     0	     0	     0	12C(57.0214), 3C(57.0214), 7M(15.9949)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	false	false	Homo sapiens	Immunoglobulin heavy constant alpha 1	1:Experimental evidence at protein level	42.46	1.0000	0.9990	0.00000000000000	12	7	12	19	13	19	     0	     0	     0	26C(57.0214), 29C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214), 7M(15.9949)		
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	false	false	Homo sapiens	Immunoglobulin heavy constant alpha 2	1:Experimental evidence at protein level	33.50	1.0000	0.9989	0.00000000000000	9	4	4	11	5	5	     0	     0	     0	26C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|P01880|IGHD_HUMAN	P01880	IGHD_HUMAN	IGHD	430	false	false	Homo sapiens	Immunoglobulin heavy constant delta	1:Experimental evidence at protein level	11.86	1.0000	0.9987	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	false	false	Homo sapiens	Apolipoprotein A-I	1:Experimental evidence at protein level	78.65	1.0000	0.9990	0.00000000000000	28	28	28	47	47	47	     0	     0	     0	5M(15.9949), 6M(15.9949), 8M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	false	false	Homo sapiens	Apolipoprotein E	1:Experimental evidence at protein level	70.35	1.0000	0.9990	0.00000000000000	22	22	22	31	31	31	     0	     0	     0	3M(15.9949)		
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	false	false	Homo sapiens	Apolipoprotein A-II	1:Experimental evidence at protein level	61.00	1.0000	0.9990	0.00000000000000	5	5	5	6	6	6	     0	     0	     0	3C(57.0214)		
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	false	false	Homo sapiens	Apolipoprotein C-I	1:Experimental evidence at protein level	26.51	1.0000	0.9973	0.00000000000000	3	3	3	5	5	5	     0	     0	     0			
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	false	false	Homo sapiens	Apolipoprotein C-II	1:Experimental evidence at protein level	59.41	1.0000	0.9990	0.00000000000000	6	6	6	7	7	7	     0	     0	     0	5M(15.9949)		
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	false	false	Homo sapiens	Apolipoprotein C-III	1:Experimental evidence at protein level	52.53	1.0000	0.9990	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	false	false	Homo sapiens	Fibrinogen alpha chain	1:Experimental evidence at protein level	54.16	1.0000	0.9990	0.00000000000000	48	48	48	78	78	78	     0	     0	     0	10M(15.9949), 11C(57.0214), 15C(57.0214), 19M(15.9949), 1M(15.9949), 5M(15.9949), 7C(57.0214), 8M(15.9949), 9M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	false	false	Homo sapiens	Fibrinogen beta chain	1:Experimental evidence at protein level	68.23	1.0000	0.9990	0.00000000000000	36	36	36	67	67	67	     0	     0	     0	10M(15.9949), 11M(15.9949), 12C(57.0214), 1C(57.0214), 1M(15.9949), 24M(15.9949), 2C(57.0214), 3C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 7M(15.9949), 8M(15.9949), 9M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	false	false	Homo sapiens	Fibrinogen gamma chain	1:Experimental evidence at protein level	78.37	1.0000	0.9990	0.00000000000000	32	31	32	50	47	50	     0	     0	     0	12C(57.0214), 16M(15.9949), 1C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 8C(57.0214), 8M(15.9949), 9C(57.0214)		
sp|P02741|CRP_HUMAN	P02741	CRP_HUMAN	CRP	224	false	false	Homo sapiens	C-reactive protein	1:Experimental evidence at protein level	24.55	1.0000	0.9983	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	false	false	Homo sapiens	Serum amyloid P-component	1:Experimental evidence at protein level	28.70	1.0000	0.9989	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	false	false	Homo sapiens	Complement C1q subcomponent subunit A	1:Experimental evidence at protein level	24.90	1.0000	0.9990	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	false	false	Homo sapiens	Complement C1q subcomponent subunit B	1:Experimental evidence at protein level	24.11	1.0000	0.9988	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	false	false	Homo sapiens	Complement C1q subcomponent subunit C	1:Experimental evidence at protein level	21.22	1.0000	0.9983	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	false	false	Homo sapiens	Complement component C9	1:Experimental evidence at protein level	26.65	1.0000	0.9990	0.00000000000000	14	14	14	20	20	20	     0	     0	     0	6C(57.0214)		
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	false	false	Homo sapiens	Beta-2-glycoprotein 1	1:Experimental evidence at protein level	27.54	1.0000	0.9970	0.00000000000000	8	8	8	10	10	10	     0	     0	     0	13C(57.0214), 2C(57.0214), 3C(57.0214), 9C(57.0214)		
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	false	false	Homo sapiens	Leucine-rich alpha-2-glycoprotein	1:Experimental evidence at protein level	47.84	1.0000	0.9990	0.00000000000000	13	13	13	13	13	13	     0	     0	     0	12C(57.0214)		
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	false	false	Homo sapiens	Fibronectin	1:Experimental evidence at protein level	34.64	1.0000	0.9990	0.00000000000000	59	59	59	75	75	75	     0	     0	     0	2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	false	false	Homo sapiens	Retinol-binding protein 4	1:Experimental evidence at protein level	20.40	1.0000	0.9962	0.00000000000000	4	4	4	4	4	4	     0	     0	     0	7C(57.0214)		
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	false	false	Homo sapiens	Protein AMBP	1:Experimental evidence at protein level	28.41	1.0000	0.9990	0.00000000000000	7	7	7	8	8	8	     0	     0	     0	3C(57.0214), 5C(57.0214)		
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	false	false	Homo sapiens	Alpha-1-acid glycoprotein 1	1:Experimental evidence at protein level	46.27	1.0000	0.9990	0.00000000000000	10	7	10	17	14	17	     0	     0	     0	12C(57.0214), 3M(15.9949)		
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	false	false	Homo sapiens	Alpha-2-HS-glycoprotein	1:Experimental evidence at protein level	30.25	1.0000	0.9990	0.00000000000000	7	7	7	11	11	11	     0	     0	     0	1C(57.0214), 21C(57.0214), 4C(57.0214), 4M(15.9949), 8C(57.0214)		
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	false	false	Homo sapiens	Transthyretin	1:Experimental evidence at protein level	39.46	1.0000	0.9950	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	false	false	Homo sapiens	Albumin	1:Experimental evidence at protein level	76.19	1.0000	0.9990	0.00000000000000	55	51	55	94	87	94	     0	     0	     0	10C(57.0214), 11C(57.0214), 12M(15.9949), 14C(57.0214), 16C(57.0214), 17C(57.0214), 17M(15.9949), 1C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 3C(57.0214), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 8C(57.0214), 9C(57.0214), 9M(15.9949)		
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	false	false	Homo sapiens	Vitamin D-binding protein	1:Experimental evidence at protein level	51.90	1.0000	0.9990	0.00000000000000	24	24	24	29	29	29	     0	     0	     0	18C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 8C(57.0214)		
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	false	false	Homo sapiens	Serotransferrin	1:Experimental evidence at protein level	62.03	1.0000	0.9990	0.00000000000000	42	42	42	71	71	71	     0	     0	     0	10C(57.0214), 12C(57.0214), 13C(57.0214), 1C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 3C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 7M(15.9949), 8M(15.9949), 9C(57.0214), 9M(15.9949)		
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	false	false	Homo sapiens	Hemopexin	1:Experimental evidence at protein level	56.06	1.0000	0.9990	0.00000000000000	21	21	21	29	29	29	     0	     0	     0	19C(57.0214), 1C(57.0214), 3C(57.0214), 6C(57.0214), 7M(15.9949)		
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	false	false	Homo sapiens	Plasma kallikrein	1:Experimental evidence at protein level	13.01	1.0000	0.9965	0.00000000000000	8	7	8	9	8	9	     0	     0	     0	3C(57.0214)		
sp|P04003|C4BPA_HUMAN	P04003	C4BPA_HUMAN	C4BPA	597	false	false	Homo sapiens	C4b-binding protein alpha chain	1:Experimental evidence at protein level	25.29	1.0000	0.9989	0.00000000000000	14	14	14	19	19	19	     0	     0	     0	11C(57.0214), 3C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	false	false	Homo sapiens	Vitronectin	1:Experimental evidence at protein level	29.29	1.0000	0.9990	0.00000000000000	14	14	14	20	20	20	     0	     0	     0	13M(15.9949), 1C(57.0214), 4C(57.0214), 9C(57.0214)		
sp|P04114|APOB_HUMAN	P04114	APOB_HUMAN	APOB	4563	false	false	Homo sapiens	Apolipoprotein B-100	1:Experimental evidence at protein level	56.10	1.0000	0.9990	0.00000000000000	211	211	211	285	285	285	     0	     0	     0	10M(15.9949), 16C(57.0214), 30M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 6C(57.0214), 6M(15.9949), 7C(57.0214), 9C(57.0214), 9M(15.9949)		
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	false	false	Homo sapiens	Histidine-rich glycoprotein	1:Experimental evidence at protein level	26.29	1.0000	0.9990	0.00000000000000	12	12	12	15	15	15	     0	     0	     0	10C(57.0214)		
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	false	false	Homo sapiens	Alpha-1B-glycoprotein	1:Experimental evidence at protein level	41.21	1.0000	0.9990	0.00000000000000	14	14	14	19	19	19	     0	     0	     0	18C(57.0214), 1C(57.0214), 5C(57.0214)		
sp|P04275|VWF_HUMAN	P04275	VWF_HUMAN	VWF	2813	false	false	Homo sapiens	von Willebrand factor	1:Experimental evidence at protein level	8.67	1.0000	0.9988	0.00000000000000	18	18	18	20	20	20	     0	     0	     0			
sp|P04278|SHBG_HUMAN	P04278	SHBG_HUMAN	SHBG	402	false	false	Homo sapiens	Sex hormone-binding globulin	1:Experimental evidence at protein level	21.89	1.0000	0.9985	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	false	false	Homo sapiens	Apolipoprotein D	1:Experimental evidence at protein level	26.98	1.0000	0.9966	0.00000000000000	5	5	5	7	7	7	     0	     0	     0	9C(57.0214)		
sp|P05154|IPSP_HUMAN	P05154	IPSP_HUMAN	SERPINA5	406	false	false	Homo sapiens	Plasma serine protease inhibitor	1:Experimental evidence at protein level	16.01	1.0000	0.9782	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	false	false	Homo sapiens	Plasma protease C1 inhibitor	1:Experimental evidence at protein level	35.60	1.0000	0.9990	0.00000000000000	17	17	17	27	27	27	     0	     0	     0	11M(15.9949), 4C(57.0214), 5M(15.9949)		
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	false	false	Homo sapiens	Complement factor I	1:Experimental evidence at protein level	18.70	1.0000	0.9988	0.00000000000000	10	10	10	11	11	11	     0	     0	     0	9C(57.0214)		
sp|P05160|F13B_HUMAN	P05160	F13B_HUMAN	F13B	661	false	false	Homo sapiens	Coagulation factor XIII B chain	1:Experimental evidence at protein level	9.23	1.0000	0.9951	0.00000000000000	5	5	5	6	6	6	     0	     0	     0	13C(57.0214)		
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	false	false	Homo sapiens	Thyroxine-binding globulin	1:Experimental evidence at protein level	31.08	1.0000	0.9986	0.00000000000000	10	10	10	11	11	11	     0	     0	     0			
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	false	false	Homo sapiens	Heparin cofactor 2	1:Experimental evidence at protein level	35.67	1.0000	0.9989	0.00000000000000	16	16	16	19	19	19	     0	     0	     0			
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	false	false	Homo sapiens	Immunoglobulin kappa variable 4-1	1:Experimental evidence at protein level	29.75	1.0000	0.9987	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	IGHV4-34	123	false	false	Homo sapiens	Immunoglobulin heavy variable 4-34	1:Experimental evidence at protein level	39.02	1.0000	0.9986	0.00000000000000	4	1	4	4	1	4	     0	     0	     0	14C(57.0214)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	false	false	Homo sapiens	Gelsolin	1:Experimental evidence at protein level	42.97	1.0000	0.9990	0.00000000000000	26	26	26	27	27	27	     0	     0	     0	4C(57.0214)		
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	false	false	Homo sapiens	Complement C2	1:Experimental evidence at protein level	23.27	1.0000	0.9983	0.00000000000000	16	16	16	22	22	22	     0	     0	     0			
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	false	false	Homo sapiens	Apolipoprotein A-IV	1:Experimental evidence at protein level	73.74	1.0000	0.9990	0.00000000000000	27	27	27	42	42	42	     0	     0	     0			
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	false	false	Homo sapiens	Vitamin K-dependent protein S	1:Experimental evidence at protein level	19.08	1.0000	0.9987	0.00000000000000	11	11	11	14	14	14	     0	     0	     0			
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	false	false	Homo sapiens	Complement component C8 alpha chain	1:Experimental evidence at protein level	19.18	1.0000	0.9981	0.00000000000000	10	10	10	10	10	10	     0	     0	     0	12C(57.0214), 8C(57.0214)		
